# literal_census.py --freq-out -- commit 1edd6c5eb643d9b3b0c559ff686c35ecfb645493 -- generated 2026-09-17 -- rows 5149
kind	literal	count	distinct_files	sample_files
STR	"static %sptrdiff_t %s_match_anchored(const rx_ctx *ctx, %s_run_state *run%s%s)\n"	1	1	src/gen/emit_vm.c
STR	"static %sptrdiff_t %s_run(const rx_ctx *ctx, %s_run_state *run)\n"	1	1	src/gen/emit_vm.c
STR	"static %sptrdiff_t %s_run(const rx_ctx *ctx, ptrdiff_t (*capture_spans_out)[2],\n"	1	1	src/gen/emit_vm.c
STR	"static %svoid %s_report_captures(const %s_run_state *run, ptrdiff_t (*capture_spans)[2],\n"	1	1	src/gen/emit_vm.c
STR	"static %svoid %s_reset_for_next_attempt(%s_run_state *run)\n"	1	1	src/gen/emit_vm.c
STR	"static %svoid %s_run_state_bind(%s_run_state *run,\n"	1	1	src/gen/emit_vm.c
STR	"static %svoid %s_run_state_init(%s_run_state *run)\n"	1	1	src/gen/emit_vm.c
STR	"static __attribute__((noinline)) %s %s_deep(%s)\n"	1	1	src/gen/emit_vm.c
STR	"static const "	1	1	src/core/compile.c
STR	"static const %s_buffers %s_no_buffers = { (void *)0, 0, (void *)0, 0 };\n\n"	1	1	src/gen/emit_vm.c
STR	"static const rx_group_entry %s[] = {\n"	1	1	src/gen/emit_dfa.c
STR	"static const unsigned $_bref_ci_fold_pairs[][2] =\n"	1	1	src/gen/enc/enc_utf8.c
STR	"static const unsigned char %s_class_bitmap%d[32] = {"	1	1	src/gen/emit_vm.c
STR	"static inline %s_%s_state %s_%s_step(%s_%s_state s, unsigned cl)\n"	1	1	src/gen/emit_dfa.c
STR	"static inline %s_%s_state %s_%s_step(const %s *transitions, %s_%s_state s, unsigned cl)\n"	1	1	src/gen/emit_dfa.c
STR	"static inline %s_%s_state %s_%s_view_take(const short *view, unsigned row)\n"	1	1	src/gen/emit_dfa.c
STR	"static inline %s_%s_state %s_%s_view_take(const unsigned short *view, unsigned row)\n"	1	1	src/gen/emit_dfa.c
STR	"static inline int %s_%s_accepts(%s_%s_state s)\n"	1	1	src/gen/emit_dfa.c
STR	"static inline int %s_%s_accepts(const unsigned char *accepting, %s_%s_state s)\n"	1	1	src/gen/emit_dfa.c
STR	"static inline int %s_%s_accepts_class(const unsigned char *accepting, %s_%s_state s, unsigned cl)\n"	1	1	src/gen/emit_dfa.c
STR	"static inline int %s_%s_is_dead(%s_%s_state s) { return s < 0; }\n"	1	1	src/gen/emit_dfa.c
STR	"static inline int %s_%s_is_dead(%s_%s_state s) { return s == %d; }\n"	1	1	src/gen/emit_dfa.c
STR	"static inline int %s_%s_is_stop(%s_%s_state s) { (void)s; return 1; }\n"	1	1	src/gen/emit_dfa.c
STR	"static inline int %s_%s_is_stop(%s_%s_state s) { return (unsigned)s >= %uu; }\n"	1	1	src/gen/emit_dfa.c
STR	"static inline int %s_%s_view_live(const short *view, unsigned row)\n"	1	1	src/gen/emit_dfa.c
STR	"static inline int %s_%s_view_live(const unsigned short *view, unsigned row)\n"	1	1	src/gen/emit_dfa.c
STR	"static inline size_t %s_ofsskip(const unsigned char *subject, size_t n, size_t pos"	1	1	src/gen/emit_dfa.c
STR	"static inline unsigned %s_%s_row(%s_%s_state s) { return (unsigned)s; }\n"	1	1	src/gen/emit_dfa.c
STR	"static inline unsigned %s_%s_row(%s_%s_state s) { return s / %d; }\n"	1	1	src/gen/emit_dfa.c
STR	"static size_t $_bref_ci_decode(const unsigned char *s, size_t end, size_t p,\n"	1	1	src/gen/enc/enc_utf8.c
STR	"static unsigned $_bref_ci_fold(unsigned c)\n"	1	1	src/gen/enc/enc_utf8.c
STR	"stdout"	1	1	cli/main.c
STR	"steps="	1	1	src/parse/rxt_source.c
STR	"stored branch count"	1	1	src/gen/emit_vm.c
STR	"struct rx_info {\n"	1	1	src/gen/emit_dfa.c
STR	"structure-attachment"	1	1	src/parse/rxt_source.c
STR	"subject, subject_length, search_from, capture_spans, &run"	1	1	src/gen/emit_vm.c
STR	"subject-content"	1	1	src/parse/schema_dump.c
STR	"subject-end"	1	1	src/gen/emit_vm.c
STR	"subject[%s - 1]"	1	1	src/gen/emit_vm.c
STR	"subject[%s_span_cursor + %d]"	1	1	src/gen/emit_vm.c
STR	"subject[--rewind_position]"	1	1	src/gen/emit_dfa.c
STR	"subject[cand + %d] == %d"	1	1	src/gen/emit_dfa.c
STR	"subject[cand] == %d"	1	1	src/gen/emit_dfa.c
STR	"subject[match_end_position]"	1	1	src/gen/emit_dfa.c
STR	"subject[rewind_position - 1]"	1	1	src/gen/emit_dfa.c
STR	"subject[scan_position + %d] == %d) goto %s_L%d;\n"	1	1	src/gen/emit_vm.c
STR	"subject[scan_position] == '\\n')) {\n"	1	1	src/gen/emit_dfa.c
STR	"subject_length - start);\n"	1	1	src/gen/emit_dfa.c
STR	"subject_length, scan_position, %d);\n"	1	1	src/gen/emit_vm.c
STR	"subpattern name expected (a name starts with a letter or "	1	1	src/parse/mod_named_groups.c
STR	"subpattern name expected after %s"	1	1	src/parse/mod_backrefs.c
STR	"subpattern name expected in %s"	1	1	src/parse/mod_recursion.c
STR	"subpattern name is too long (maximum %d bytes)"	1	1	src/parse/mod_named_groups.c
STR	"subpattern name is too long (maximum 128 code units)"	1	1	src/parse/mod_verbs.c
STR	"subpattern name must start with a non-digit (a "	1	1	src/parse/mod_backrefs.c
STR	"subpattern name must start with a non-digit (a subroutine "	1	1	src/parse/mod_recursion.c
STR	"subpattern name or number expected after \\g%c"	1	1	src/parse/mod_backrefs.c
STR	"subpattern name or number expected after \\g{"	1	1	src/parse/mod_backrefs.c
STR	"subpattern name, not a mixture"	1	1	src/parse/mod_backrefs.c
STR	"subroutine call into a group by number or name: \\g<1> \\g<name> — NOT a "	1	1	src/parse/registry.c
STR	"subroutine call into a group, quoted spelling: \\g'1' \\g'name' — NOT a "	1	1	src/parse/registry.c
STR	"subroutine call into group 1, LEADING-ZERO angle-bracket spelling -- the "	1	1	src/parse/registry.c
STR	"subroutine call into group 1, LEADING-ZERO quoted spelling -- the whole "	1	1	src/parse/registry.c
STR	"subroutine call to the WHOLE PATTERN, angle-bracket spelling -- \\g<0> and "	1	1	src/parse/registry.c
STR	"subroutine call to the WHOLE PATTERN, quoted spelling -- \\g'0' and "	1	1	src/parse/registry.c
STR	"switch (subject[scan_position + %d]) {\n"	1	1	src/gen/emit_vm.c
STR	"syntax queries (no pattern, no -o):\n"	1	1	cli/main.c
STR	"tab, hex 09"	1	1	src/parse/registry.c
STR	"tags"	1	1	src/parse/rxt_source.c
STR	"takes no continuation)"	1	1	src/parse/rxt_source.c
STR	"terminal entry (malformed row in registry.c)"	1	1	src/parse/definitions.c
STR	"text"	1	1	src/parse/rxt_source.c
STR	"that entered it wins"	1	1	src/gen/emit_vm.c
STR	"that overlaps the word or newline sets, which the DFA "	1	1	src/ir/dfa.c
STR	"the (? doorway's catch-all"	1	1	src/parse/ext.c
STR	"the (?(DEFINE) row"	1	1	src/parse/mod_recursion.c
STR	"the AST root of a call-bearing pattern — group "	1	1	src/opt/lower_enc.c
STR	"the VM instead of refusing. --engine=dfa pays the "	1	1	src/core/compile.c
STR	"the artifact carries no scan edge, so there is no body to name: no machine has a collapsible counted run, or the engine is ENG_ATTEMPT (label dispatch, no table walk to shorten) or provably empty -- and it is also what every artifact stamps under -fno-scan-edge, which denies the scan-edge axis above rather than this one"	1	1	src/parse/axes_dump.c
STR	"the artifact has no DFA scan-table at all: a proven-empty engine (dfa_engine_is_empty), or the ENG_ATTEMPT label-dispatch engine, which is asked first (src/gen/CLAUDE.md's [DD-13c] #5)"	1	1	src/parse/axes_dump.c
STR	"the artifact's own ENG_UNANCH _match, and its anchored machine built inside the DFA caps ([ENG-ABS])"	1	1	src/parse/axes_dump.c
STR	"the artifact's own edges took DIFFERENT bodies (dfa_scan_edge_name(): one machine's edge tests a contiguous range, another's reads a membership table) -- a per-artifact composition, never a single edge's own selection"	1	1	src/parse/axes_dump.c
STR	"the artifact's own machines took DIFFERENT per-machine table representations (dfa_table_name(): forward vs. reverse, and since [ENG-ABS] the anchored machine, disagree) — a per-artifact composition, never a single machine's own selection"	1	1	src/parse/axes_dump.c
STR	"the assertion started -- the only runtime evidence that the "	1	1	src/gen/emit_vm.c
STR	"the axis is denied: K stays at --unroll=K or PCREC_DEFAULT_UNROLL_K"	1	1	src/parse/axes_dump.c
STR	"the backwards walk has consumed a whole match"	1	1	src/gen/emit_dfa.c
STR	"the bound is a compile-time constant"	1	1	src/gen/emit_vm.c
STR	"the branch FORWARD%s"	1	1	src/gen/emit_vm.c
STR	"the call returned; continue here"	1	1	src/gen/emit_vm.c
STR	"the callee is not in a call-graph cycle and its expansion fits the splice size budget (PCREC_MAX_SPLICE_NODES/_TOTAL)"	1	1	src/parse/axes_dump.c
STR	"the callee region for %s returns"	1	1	src/gen/emit_vm.c
STR	"the callee region's own exit (never the "	1	1	src/gen/emit_vm.c
STR	"the caller named the engine, so auto selected nothing"	1	1	src/parse/axes_dump.c
STR	"the capture walk's floor (S2.5)"	1	1	src/gen/emit_vm.c
STR	"the contents of an `ext` tree are never schema-checked and never "	1	1	src/parse/schema_dump.c
STR	"the counter rung is not live, or the emitted CODE size did not exceed PCREC_SIZE_TERM_THRESHOLD, so the ladder never ran"	1	1	src/parse/axes_dump.c
STR	"the cursor, leaving the body's choice points LIVE so a "	1	1	src/gen/emit_vm.c
STR	"the dump is parse-only; pattern text is the compiler's"	1	1	src/parse/schema_dump.c
STR	"the edge's class is a CONTIGUOUS byte set: subtract-and-compare against two immediates, no memory touched but the subject ([OPT-5])"	1	1	src/parse/axes_dump.c
STR	"the entry position the assertion restores: a lookaround "	1	1	src/gen/emit_vm.c
STR	"the exit is preferred; resume is another ITERATION"	1	1	src/gen/emit_vm.c
STR	"the keyword is real, not a typo)"	1	1	src/parse/rxt_source.c
STR	"the ladder ran and its argmin K saved at least 25% of the default K's bytes, so the materiality bar took it"	1	1	src/parse/axes_dump.c
STR	"the ladder ran; the K it wanted would have lowered this artifact's declared capacity (.frame_capacity or .subject_ceiling, §3.3a) below the default K's, so that rung was excluded before the materiality bar was ever asked — natural corpus population 0 at the shipped threshold (tests/codegen/run_size_term.sh §7/§7b), reached only through a lowered-threshold reference build"	1	1	src/parse/axes_dump.c
STR	"the ladder ran; the materiality bar declined its argmin K on bytes alone, but an emitted-size cap (--max-emit-bytes/--max-emit-code-bytes) took a smaller K anyway — natural corpus population 0 at the shipped caps (tests/codegen/run_size_term.sh §5/§6), reached only through a lowered-cap reference build"	1	1	src/parse/axes_dump.c
STR	"the line)"	1	1	src/parse/rxt_source.c
STR	"the loop's ONLY frame: the iteration failing leaves the loop"	1	1	src/gen/emit_vm.c
STR	"the loop's ONLY frame: this copy failing leaves the loop"	1	1	src/gen/emit_vm.c
STR	"the loop's entry position (S2.5)"	1	1	src/gen/emit_vm.c
STR	"the optional anchored match-here machine"	1	1	src/core/compile.c
STR	"the pattern is complete"	1	1	src/gen/emit_vm.c
STR	"the premultiplied DFA transition table"	1	1	src/core/compile.c
STR	"the scan-edge head"	1	1	src/gen/emit_dfa.c
STR	"the seam from an engine body"	1	1	src/gen/emit_vm.c
STR	"the site can keep what it matched, and a recursive "	1	1	src/opt/callgraph.c
STR	"the skip, push nothing"	1	1	src/gen/emit_vm.c
STR	"the source's own directory"	1	1	src/parse/rxt_source.c
STR	"the splice eligibility rule admitted a cycle"	1	1	src/ir/nfa.c
STR	"the splice's own exit (never the lexical occurrence's)"	1	1	src/gen/emit_vm.c
STR	"the spliced callee is complete; restore and continue"	1	1	src/gen/emit_vm.c
STR	"the stamped default resume/trail storage does not fit one 4KB page (docs/spec/match_api.md §10.9)"	1	1	src/parse/axes_dump.c
STR	"the subject end -- either no prefilter, or the prefilter's window END is not a bound on this match's end: the pattern carries an ATOMIC GROUP (atomic_groups_design.md 4.4 H3) or a LOOKAROUND (lookaround_design.md 5.6), or the prefilter was built from the COUNT-COLLAPSED superset (prefilter_count_independence.md 2 H3, K39/[OPT-4]) -- the `; prefilter` line above says which"	1	1	src/gen/emit_vm.c
STR	"the verb NAME's own entry"	1	1	src/parse/syntax_dump.c
STR	"the warning with --warn-emit-bytes.\n"	1	1	src/core/compile.c
STR	"the whole pattern"	1	1	src/gen/emit_vm.c
STR	"then letters, digits, '_', '-' or '.' (got "	1	1	src/parse/rxt_source.c
STR	"then letters, digits, '_', '-' or '.' (got '%s')"	1	1	src/parse/rxt_source.c
STR	"there is none"	1	1	src/gen/emit_dfa.c
STR	"there, so the separator cannot be part of it)"	1	1	src/parse/rxt_source.c
STR	"these machines serve only as the VM's prefilter (the DFA is not the engine), a counted repeat with rmin > 1 or rmax > 1 exists, AND either -fprefilter-collapse was passed or compile_driver took a retry rung (a DFA state cap overflowed, or an emitted-size cap refused the exact artifact). There is no state-count knee: the default is the exact language (Frank's ruling B). Every X{m,n} then lowers as X{min(m,1),}"	1	1	src/parse/axes_dump.c
STR	"this artifact's routing has moved under the "	1	1	src/gen/emit_dfa.c
STR	"this callee re-establishes the callee's own"	1	1	src/gen/emit_vm.c
STR	"this declaration to allow duplicates)"	1	1	src/parse/mod_named_groups.c
STR	"this iteration cannot run -- leave the loop with the ones that did"	1	1	src/gen/emit_vm.c
STR	"this line is indented %zu, which closes back "	1	1	src/parse/rxt_source.c
STR	"this line is indented and nothing above it is "	1	1	src/parse/rxt_source.c
STR	"this lookbehind is too long"	1	1	src/parse/mod_lookaround.c
STR	"this loop's entry at all"	1	1	src/gen/emit_vm.c
STR	"this machine's states*classes <= 65535 and no emitted seed cell is negative"	1	1	src/parse/axes_dump.c
STR	"this parser; both are the harness legs' (docs/spec/rxt_format.md)"	1	1	src/parse/schema_dump.c
STR	"this pattern requires captures (on by default); pass "	1	1	src/opt/select_engine.c
STR	"this pattern"	1	1	src/opt/select_engine.c
STR	"this row is a spelling of, empty when the row is its own "	1	1	src/parse/syntax_dump.c
STR	"this rung does"	1	1	src/gen/emit_vm.c
STR	"this source declares"	1	1	src/parse/rxt_compose.c
STR	"this splice re-establishes the callee's own"	1	1	src/gen/emit_vm.c
STR	"through nesting -- lower a count, try --unroll=1, or "	1	1	src/core/compile.c
STR	"through the seam from an engine body"	1	1	src/gen/emit_vm.c
STR	"tiered"	1	1	src/parse/axes_dump.c
STR	"tiered-entry"	1	1	src/parse/axes_dump.c
STR	"to a depth nothing opened (the enclosing level "	1	1	src/parse/rxt_source.c
STR	"to build from it\n"	1	1	cli/main.c
STR	"to cut back to"	1	1	src/gen/emit_vm.c
STR	"to keep the faster form, or accept the fit.\n"	1	1	src/core/compile.c
STR	"to keep: it exceeded the subroutine inlining budget, or "	1	1	src/opt/callgraph.c
STR	"to target prefix '%s'; a name's '-'/'.' "	1	1	src/parse/rxt_source.c
STR	"together, so a reference never sees a "	1	1	src/gen/emit_vm.c
STR	"token"	1	1	src/parse/rxt_schema.c
STR	"took >= 0 ? took : -took - 1"	1	1	src/gen/emit_vm.c
STR	"transitions[s * %d + cl]"	1	1	src/gen/emit_dfa.c
STR	"transitions[s + cl]"	1	1	src/gen/emit_dfa.c
STR	"transitive group set"	1	1	src/gen/emit_vm.c
STR	"tree"	1	1	src/parse/rxt_schema.c
STR	"trip guard: the residue is a compile-time constant"	1	1	src/gen/emit_vm.c
STR	"true"	1	1	src/parse/schema_dump.c
STR	"try --engine=vm)"	1	1	src/ir/dfa.c
STR	"try --engine=vm, or raise with --max-subset-elems)"	1	1	src/ir/dfa.c
STR	"two named subpatterns have the same name (write (?J) before "	1	1	src/parse/mod_named_groups.c
STR	"typedef int %s_%s_state;\n"	1	1	src/gen/emit_dfa.c
STR	"typedef ptrdiff_t rx_matchfn(const rx_ctx *ctx);\n"	1	1	src/gen/emit_dfa.c
STR	"typedef ptrdiff_t rx_renderfn(const rx_ctx *ctx,\n"	1	1	src/gen/emit_dfa.c
STR	"typedef struct rx_callout_ref {\n"	1	1	src/gen/emit_dfa.c
STR	"typedef struct rx_ctx {\n"	1	1	src/gen/emit_dfa.c
STR	"typedef unsigned %s_%s_state;\n"	1	1	src/gen/emit_dfa.c
STR	"ucd-simple"	1	1	src/core/fold.c
STR	"unanchored"	1	1	src/gen/emit_dfa.c
STR	"unbounded repeat, %s, frames rung%s"	1	1	src/gen/emit_vm.c
STR	"unbounded repeat: one iteration done"	1	1	src/gen/emit_vm.c
STR	"unbounded repeat: the exit"	1	1	src/gen/emit_vm.c
STR	"unbounded"	1	1	src/gen/emit_vm.c
STR	"unconditionally maximal, which that verdict is what "	1	1	src/gen/emit_vm.c
STR	"under"	1	1	src/parse/rxt_source.c
STR	"under-key"	1	1	src/parse/rxt_source.c
STR	"unexpected character in pattern"	1	1	src/parse/parse.c
STR	"unexpected escape selector"	1	1	src/parse/mod_assertions.c
STR	"ungreedy: invert the greediness of quantifiers"	1	1	src/parse/registry.c
STR	"unicode-props"	1	1	src/parse/registry.c
STR	"unique-by"	1	1	src/parse/rxt_schema.c
STR	"unique-iteration"	1	1	src/opt/possessify.c
STR	"unknown 'budget' spec '%s' (want steps=<n> or "	1	1	src/parse/rxt_source.c
STR	"unknown 'engine' value '%s' (only vm is "	1	1	src/parse/rxt_source.c
STR	"unknown POSIX class name"	1	1	src/parse/registry.c
STR	"unknown encoding (want %s)"	1	1	src/core/compile.c
STR	"unknown escape '\\%c' (the vocabulary is "	1	1	src/parse/rxt_source.c
STR	"unknown escape \\%c in class"	1	1	src/parse/ext.c
STR	"unknown escape \\%c"	1	1	src/parse/ext.c
STR	"unknown flag letter '%c' in `flags %s` on "	1	1	src/parse/rxt_source.c
STR	"unknown flag letter(s) '%s' (only 'i' is "	1	1	src/parse/rxt_source.c
STR	"unknown module '%.*s' (names are "	1	1	src/parse/enabled.c
STR	"unknown"	1	1	src/parse/syntax_dump.c
STR	"unknown-token-in-scope"	1	1	src/parse/rxt_source.c
STR	"unmatched closing parenthesis"	1	1	src/parse/parse.c
STR	"unrecognized character after (? or (?-"	1	1	src/parse/registry.c
STR	"unrecognized character after (?P"	1	1	src/parse/registry.c
STR	"unset options: (?-i) (?-im:...)"	1	1	src/parse/registry.c
STR	"unsigned slot_index;"	1	1	src/gen/emit_vm.c
STR	"unsupported"	1	1	src/parse/rxt_source.c
STR	"uprops_tables.inc"	1	1	src/parse/mod_uprops.c
STR	"upstream_issues.md entry)"	1	1	src/parse/rxt_source.c
STR	"url"	1	1	src/parse/rxt_source.c
STR	"usage: pcrec [options] -o OUT.c [--] 'PATTERN'\n"	1	1	cli/main.c
STR	"utf8"	1	1	src/gen/enc/enc_utf8.c
STR	"utf8_fold_pairs.inc"	1	1	src/gen/enc/enc_utf8.c
STR	"value"	1	1	src/parse/rxt_source.c
STR	"value-shape"	1	1	src/parse/rxt_source.c
STR	"variable-length lookbehind is not implemented: "	1	1	src/parse/mod_lookaround.c
STR	"variable-length lookbehind is not implemented: every "	1	1	src/parse/mod_lookaround.c
STR	"variants"	1	1	src/parse/rxt_source.c
STR	"verbs"	1	1	src/parse/registry.c
STR	"verify chain (offset 0 is always a verify member)"	1	1	src/gen/emit_dfa.c
STR	"views"	1	1	src/gen/emit_dfa.c
STR	"vm-prefilter"	1	1	src/parse/axes_dump.c
STR	"w"	1	1	cli/main.c
STR	"warning)\n"	1	1	cli/main.c
STR	"was given a LAZY body with no §2.2 verdict behind it; its "	1	1	src/gen/emit_vm.c
STR	"where a row's key is its `family` if it has one and its own "	1	1	src/parse/syntax_dump.c
STR	"where the current iteration began (S3.3)"	1	1	src/gen/emit_vm.c
STR	"which stay PCRE2/base-grammar facts.\n"	1	1	src/parse/syntax_dump.c
STR	"while (@P < @N\n"	1	1	src/gen/enc/enc_utf8.c
STR	"whole digit run is read as decimal"	1	1	src/parse/registry.c
STR	"width analysis and this emission agree"	1	1	src/gen/emit_vm.c
STR	"with no members can never be satisfied)"	1	1	src/parse/rxt_source.c
STR	"with the iterations that did"	1	1	src/gen/emit_vm.c
STR	"without consuming — the nullability predicate and the "	1	1	src/ir/nfa.c
STR	"word and no build parses it (the keyword is real, "	1	1	src/parse/rxt_source.c
STR	"word boundary — but inside a class it is BASE syntax: backspace (0x08)"	1	1	src/parse/registry.c
